StatusSendyet
ViBLA
//No.	mist1	mist2	FAN	rhythmDrive	rhythmStop	StopWeightg	StopTimemin	intervalms	waittimems
1	100	0	90	1	0	1000	3	1000	10000
測定回数	測定時刻	重量g	経過時間s	重量差分g
14	2021/05/20 16:25:07	4714.3	15.008756	1.4	
15	2021/05/20 16:25:08	4714.2	16.0051446	1.5	
16	2021/05/20 16:25:09	4714.1	16.9985326	1.6	
17	2021/05/20 16:25:10	4714.0	17.9989162	1.7	
18	2021/05/20 16:25:11	4713.9	19.0062952	1.8	
19	2021/05/20 16:25:12	4713.8	20.007678	1.9	
20	2021/05/20 16:25:13	4713.7	21.0060634	2.0	
21	2021/05/20 16:25:14	4713.6	21.9984516	2.1	
22	2021/05/20 16:25:15	4713.6	23.0078299	2.1	
23	2021/05/20 16:25:16	4713.4	24.0032171	2.3	
24	2021/05/20 16:25:17	4713.3	25.0055919	2.4	
25	2021/05/20 16:25:18	4713.2	26.0049828	2.5	
26	2021/05/20 16:25:19	4713.2	27.0013691	2.5	
27	2021/05/20 16:25:20	4713.1	28.0037516	2.6	
28	2021/05/20 16:25:21	4712.9	29.0071343	2.8	
29	2021/05/20 16:25:22	4712.9	30.0045184	2.8	
30	2021/05/20 16:25:23	4712.8	30.998906	2.9	
31	2021/05/20 16:25:24	4712.7	32.0002892	3.0	
32	2021/05/20 16:25:25	4712.6	33.0056693	3.1	
33	2021/05/20 16:25:26	4712.5	34.0060529	3.2	
34	2021/05/20 16:25:27	4712.4	35.0044314	3.3	
35	2021/05/20 16:25:28	4712.3	36.0088193	3.4	
36	2021/05/20 16:25:29	4712.2	37.0072037	3.5	
37	2021/05/20 16:25:30	4712.1	38.005589	3.6	
38	2021/05/20 16:25:31	4712.0	39.0049732	3.7	
39	2021/05/20 16:25:32	4711.9	40.0043575	3.8	
40	2021/05/20 16:25:33	4711.8	40.9987442	3.9	
41	2021/05/20 16:25:34	4711.7	42.003126	4.0	
42	2021/05/20 16:25:35	4711.6	42.9995117	4.1	
43	2021/05/20 16:25:36	4711.5	44.0088901	4.2	
44	2021/05/20 16:25:37	4711.4	44.9992796	4.3	
45	2021/05/20 16:25:38	4711.3	46.0056598	4.4	
46	2021/05/20 16:25:39	4711.2	47.0030564	4.5	
47	2021/05/20 16:25:40	4711.2	48.0084285	4.5	
48	2021/05/20 16:25:41	4711.0	49.0068102	4.7	
49	2021/05/20 16:25:42	4710.9	50.0041961	4.8	
50	2021/05/20 16:25:43	4710.9	51.0085772	4.8	
51	2021/05/20 16:25:44	4710.8	52.0049633	4.9	
52	2021/05/20 16:25:45	4710.7	53.0083451	5.0	
53	2021/05/20 16:25:46	4710.5	54.0007335	5.2	
54	2021/05/20 16:25:47	4710.4	55.007114	5.3	
55	2021/05/20 16:25:48	4710.4	56.0054986	5.3	
56	2021/05/20 16:25:49	4710.3	57.0008851	5.4	
57	2021/05/20 16:25:50	4710.2	58.0072648	5.5	
58	2021/05/20 16:25:51	4710.1	59.0016521	5.6	
59	2021/05/20 16:25:52	4710.0	59.9980381	5.7	
60	2021/05/20 16:25:53	4709.9	61.0014158	5.8	
61	2021/05/20 16:25:54	4709.8	62.0078001	5.9	
62	2021/05/20 16:25:55	4709.7	63.0011878	6.0	
63	2021/05/20 16:25:56	4709.6	64.008567	6.1	
64	2021/05/20 16:25:57	4709.5	64.998957	6.2	
65	2021/05/20 16:25:58	4709.4	66.0013394	6.3	
66	2021/05/20 16:25:59	4709.3	66.9997243	6.4	
67	2021/05/20 16:26:00	4709.2	68.0051083	6.5	
68	2021/05/20 16:26:01	4709.1	69.006488	6.6	
69	2021/05/20 16:26:02	4709.0	70.0078648	6.7	
70	2021/05/20 16:26:03	4708.9	70.9982602	6.8	
71	2021/05/20 16:26:04	4708.8	72.0076387	6.9	
72	2021/05/20 16:26:05	4708.7	73.0050239	7.0	
73	2021/05/20 16:26:06	4708.7	73.9994067	7.0	
74	2021/05/20 16:26:07	4708.6	75.004792	7.1	
75	2021/05/20 16:26:08	4708.5	76.0081736	7.2	
76	2021/05/20 16:26:09	4708.4	77.0075577	7.3	
77	2021/05/20 16:26:10	4708.3	77.9989471	7.4	
78	2021/05/20 16:26:11	4708.2	78.9983315	7.5	
79	2021/05/20 16:26:12	4708.1	79.9987099	7.6	
80	2021/05/20 16:26:13	4708.0	81.0060941	7.7	
81	2021/05/20 16:26:14	4707.9	82.0044788	7.8	
82	2021/05/20 16:26:15	4707.8	83.0008651	7.9	
83	2021/05/20 16:26:16	4707.7	84.0082439	8.0	
84	2021/05/20 16:26:17	4707.6	85.0036311	8.1	
85	2021/05/20 16:26:18	4707.5	86.0070129	8.2	
86	2021/05/20 16:26:19	4707.4	86.999401	8.3	
87	2021/05/20 16:26:20	4707.3	88.0057815	8.4	
88	2021/05/20 16:26:21	4707.2	89.0051656	8.5	
89	2021/05/20 16:26:22	4707.1	90.0065486	8.6	
90	2021/05/20 16:26:23	4707.1	91.0079316	8.6	
91	2021/05/20 16:26:24	4707.0	92.0033183	8.7	
92	2021/05/20 16:26:25	4706.9	93.0066998	8.8	
93	2021/05/20 16:26:26	4706.8	94.002087	8.9	
94	2021/05/20 16:26:27	4706.7	95.0064667	9.0	
95	2021/05/20 16:26:28	4706.6	96.0048524	9.1	
96	2021/05/20 16:26:29	4706.5	97.0082343	9.2	
97	2021/05/20 16:26:30	4706.3	98.0076187	9.4	
98	2021/05/20 16:26:31	4706.3	99.0080037	9.4	
99	2021/05/20 16:26:32	4706.2	99.9983922	9.5	
100	2021/05/20 16:26:33	4706.1	101.0037712	9.6	
101	2021/05/20 16:26:34	4706.0	102.0081499	9.7	
102	2021/05/20 16:26:35	4705.9	103.000542	9.8	
103	2021/05/20 16:26:36	4705.8	104.0069224	9.9	
104	2021/05/20 16:26:37	4705.7	105.0033085	10.0	
105	2021/05/20 16:26:38	4705.6	105.9996944	10.1	
106	2021/05/20 16:26:39	4705.5	107.0070739	10.2	
107	2021/05/20 16:26:40	4705.4	108.0054552	10.3	
108	2021/05/20 16:26:41	4705.4	108.9998456	10.3	
109	2021/05/20 16:26:42	4705.2	110.0022284	10.5	
110	2021/05/20 16:26:43	4705.1	111.000613	10.6	
111	2021/05/20 16:26:44	4705.0	112.0069868	10.7	
112	2021/05/20 16:26:45	4705.0	112.9983823	10.7	
113	2021/05/20 16:26:46	4704.9	113.9987652	10.8	
114	2021/05/20 16:26:47	4704.7	115.0041458	11.0	
115	2021/05/20 16:26:48	4704.6	116.0045299	11.1	
116	2021/05/20 16:26:49	4704.5	117.003914	11.2	
117	2021/05/20 16:26:50	4704.5	118.0082952	11.2	
118	2021/05/20 16:26:51	4704.4	119.0086798	11.3	
119	2021/05/20 16:26:52	4704.2	119.9980698	11.5	
120	2021/05/20 16:26:53	4704.2	121.0054484	11.5	
121	2021/05/20 16:26:54	4704.1	121.9998374	11.6	
122	2021/05/20 16:26:55	4704.0	123.0002195	11.7	
123	2021/05/20 16:26:56	4703.9	124.0046	11.8	
124	2021/05/20 16:26:57	4703.8	125.0009866	11.9	
125	2021/05/20 16:26:58	4703.7	126.0073663	12.0	
126	2021/05/20 16:26:59	4703.6	126.999755	12.1	
127	2021/05/20 16:27:00	4703.5	127.9981395	12.2	
128	2021/05/20 16:27:01	4703.4	129.002521	12.3	
129	2021/05/20 16:27:02	4703.3	129.9999063	12.4	
130	2021/05/20 16:27:03	4703.2	131.0052832	12.5	
131	2021/05/20 16:27:04	4703.1	132.0076697	12.6	
132	2021/05/20 16:27:05	4703.0	133.0030562	12.7	
133	2021/05/20 16:27:06	4703.0	134.0084367	12.7	
134	2021/05/20 16:27:07	4702.8	134.9988238	12.9	
135	2021/05/20 16:27:08	4702.8	136.001205	12.9	
136	2021/05/20 16:27:09	4702.7	137.0045902	13.0	
137	2021/05/20 16:27:10	4702.6	138.0059732	13.1	
138	2021/05/20 16:27:11	4702.5	139.0083558	13.2	
139	2021/05/20 16:27:12	4702.4	140.0047419	13.3	
140	2021/05/20 16:27:13	4702.3	140.9991226	13.4	
141	2021/05/20 16:27:14	4702.2	142.0055038	13.5	
142	2021/05/20 16:27:15	4702.1	143.0008905	13.6	
143	2021/05/20 16:27:16	4702.0	144.0082753	13.7	
144	2021/05/20 16:27:17	4701.9	145.0026624	13.8	
145	2021/05/20 16:27:18	4701.8	146.000048	13.9	
146	2021/05/20 16:27:19	4701.7	147.002429	14.0	
147	2021/05/20 16:27:20	4701.6	147.9998155	14.1	
148	2021/05/20 16:27:21	4701.6	148.9982001	14.1	
149	2021/05/20 16:27:22	4701.4	150.0045801	14.3	
150	2021/05/20 16:27:23	4701.3	151.0089618	14.4	
151	2021/05/20 16:27:24	4701.2	152.004349	14.5	
152	2021/05/20 16:27:25	4701.2	153.0017343	14.5	
153	2021/05/20 16:27:26	4701.1	154.0071151	14.6	
154	2021/05/20 16:27:27	4701.0	154.9995031	14.7	
155	2021/05/20 16:27:28	4700.9	156.0068827	14.8	
156	2021/05/20 16:27:29	4700.8	157.003269	14.9	
157	2021/05/20 16:27:30	4700.7	158.0046526	15.0	
158	2021/05/20 16:27:31	4700.6	159.0010373	15.1	
159	2021/05/20 16:27:32	4700.5	160.0084162	15.2	
160	2021/05/20 16:27:33	4700.4	161.007801	15.3	
161	2021/05/20 16:27:34	4700.3	162.0031881	15.4	
162	2021/05/20 16:27:35	4700.2	163.0085626	15.5	
163	2021/05/20 16:27:36	4700.1	164.0009564	15.6	
164	2021/05/20 16:27:37	4700.0	165.0063372	15.7	
165	2021/05/20 16:27:38	4699.9	166.0047225	15.8	
166	2021/05/20 16:27:39	4699.8	167.0011101	15.9	
167	2021/05/20 16:27:40	4699.7	168.0014914	16.0	
168	2021/05/20 16:27:41	4699.6	169.008871	16.1	
169	2021/05/20 16:27:42	4699.5	170.0032584	16.2	
170	2021/05/20 16:27:43	4699.4	171.004641	16.3	
171	2021/05/20 16:27:44	4699.3	172.0090223	16.4	
172	2021/05/20 16:27:45	4699.2	173.0034099	16.5	
173	2021/05/20 16:27:46	4699.1	173.9987966	16.6	
174	2021/05/20 16:27:47	4699.0	175.0031778	16.7	
175	2021/05/20 16:27:48	4698.9	175.9985644	16.8	
176	2021/05/20 16:27:49	4698.8	177.0069433	16.9	
177	2021/05/20 16:27:50	4698.7	177.9983319	17.0	
178	2021/05/20 16:27:51	4698.6	178.9987107	17.1	
179	2021/05/20 16:27:52	4698.5	180.0030965	17.2	
3	100	0	90	1	0	1000	3	1000	0
測定回数	測定時刻	重量g	経過時間s	重量差分g
0	2021/05/20 16:27:54	4698.4	1.0093761	0.1	
1	2021/05/20 16:27:55	4698.3	2.0047637	0.2	
2	2021/05/20 16:27:56	4698.2	3.0031459	0.3	
3	2021/05/20 16:27:57	4698.1	3.9995338	0.4	
4	2021/05/20 16:27:58	4698.0	5.0009113	0.5	
5	2021/05/20 16:27:59	4697.9	6.0052998	0.6	
6	2021/05/20 16:28:00	4697.8	7.0046732	0.7	
7	2021/05/20 16:28:01	4697.7	8.002067	0.8	
8	2021/05/20 16:28:02	4697.6	9.008443	0.9	
9	2021/05/20 16:28:03	4697.5	10.0088251	1.0	
10	2021/05/20 16:28:04	4697.4	11.0002196	1.1	
11	2021/05/20 16:28:05	4697.2	11.9996051	1.3	
12	2021/05/20 16:28:06	4697.1	12.9989847	1.4	
13	2021/05/20 16:28:07	4697.0	14.0073671	1.5	
14	2021/05/20 16:28:08	4697.0	15.0087503	1.5	
15	2021/05/20 16:28:09	4696.9	16.0081346	1.6	
16	2021/05/20 16:28:10	4696.8	17.003521	1.7	
17	2021/05/20 16:28:11	4696.7	17.9999073	1.8	
18	2021/05/20 16:28:12	4696.6	19.0052878	1.9	
19	2021/05/20 16:28:13	4696.5	20.0076709	2.0	
20	2021/05/20 16:28:14	4696.4	21.002055	2.1	
21	2021/05/20 16:28:15	4696.2	22.0094373	2.3	
22	2021/05/20 16:28:16	4696.2	23.0088141	2.3	
23	2021/05/20 16:28:17	4696.1	24.0092042	2.4	
24	2021/05/20 16:28:18	4696.0	25.0085889	2.5	
25	2021/05/20 16:28:19	4695.9	26.0009774	2.6	
26	2021/05/20 16:28:20	4695.8	26.9993623	2.7	
27	2021/05/20 16:28:21	4695.7	28.0067415	2.8	
28	2021/05/20 16:28:22	4695.6	28.9991299	2.9	
29	2021/05/20 16:28:23	4695.5	30.0055117	3.0	
30	2021/05/20 16:28:24	4695.4	31.0088913	3.1	
31	2021/05/20 16:28:25	4695.3	32.0082758	3.2	
32	2021/05/20 16:28:26	4695.2	33.0046645	3.3	
33	2021/05/20 16:28:27	4695.1	33.999049	3.4	
34	2021/05/20 16:28:28	4695.0	35.007428	3.5	
35	2021/05/20 16:28:29	4694.9	36.0078116	3.6	
36	2021/05/20 16:28:30	4694.8	37.0041973	3.7	
37	2021/05/20 16:28:31	4694.7	38.0015828	3.8	
38	2021/05/20 16:28:32	4694.6	39.0059646	3.9	
39	2021/05/20 16:28:33	4694.5	40.005348	4.0	
40	2021/05/20 16:28:34	4694.4	41.0067317	4.1	
41	2021/05/20 16:28:35	4694.3	42.0051176	4.2	
42	2021/05/20 16:28:36	4694.2	43.0074989	4.3	
43	2021/05/20 16:28:37	4694.1	44.0068831	4.4	
44	2021/05/20 16:28:38	4694.0	45.008266	4.5	
45	2021/05/20 16:28:39	4693.9	46.0006552	4.6	
46	2021/05/20 16:28:40	4693.8	47.003037	4.7	
47	2021/05/20 16:28:41	4693.7	48.0004227	4.8	
48	2021/05/20 16:28:42	4693.6	49.0018051	4.9	
49	2021/05/20 16:28:43	4693.5	50.0081854	5.0	
50	2021/05/20 16:28:44	4693.4	51.0025727	5.1	
51	2021/05/20 16:28:45	4693.3	51.9999602	5.2	
52	2021/05/20 16:28:46	4693.2	53.0043388	5.3	
53	2021/05/20 16:28:47	4693.1	54.0007252	5.4	
54	2021/05/20 16:28:48	4693.0	55.005115	5.5	
55	2021/05/20 16:28:49	4692.9	56.0024914	5.6	
56	2021/05/20 16:28:50	4692.8	56.9988775	5.7	
57	2021/05/20 16:28:51	4692.8	58.0072566	5.7	
58	2021/05/20 16:28:52	4692.7	59.0036424	5.8	
59	2021/05/20 16:28:53	4692.6	60.006024	5.9	
60	2021/05/20 16:28:54	4692.4	61.0024107	6.1	
61	2021/05/20 16:28:55	4692.3	61.9997967	6.2	
62	2021/05/20 16:28:56	4692.2	63.0061765	6.3	
63	2021/05/20 16:28:57	4692.1	64.0095581	6.4	
64	2021/05/20 16:28:58	4692.1	65.0059462	6.4	
65	2021/05/20 16:28:59	4691.9	66.0093262	6.6	
66	2021/05/20 16:29:00	4691.8	67.0097012	6.7	
67	2021/05/20 16:29:01	4691.7	68.0040973	6.8	
68	2021/05/20 16:29:02	4691.6	68.9994836	6.9	
69	2021/05/20 16:29:03	4691.6	70.0068641	6.9	
70	2021/05/20 16:29:04	4691.4	71.0032492	7.1	
71	2021/05/20 16:29:05	4691.3	72.0026341	7.2	
72	2021/05/20 16:29:06	4691.2	73.0040161	7.3	
73	2021/05/20 16:29:07	4691.1	74.0004023	7.4	
74	2021/05/20 16:29:08	4691.0	75.0047836	7.5	
75	2021/05/20 16:29:09	4690.9	76.0001709	7.6	
76	2021/05/20 16:29:10	4690.8	77.0045521	7.7	
77	2021/05/20 16:29:11	4690.7	78.0019364	7.8	
78	2021/05/20 16:29:12	4690.7	79.0073175	7.8	
79	2021/05/20 16:29:13	4690.6	80.0066944	7.9	
80	2021/05/20 16:29:14	4690.4	80.9990912	8.1	
81	2021/05/20 16:29:15	4690.3	82.0024724	8.2	
82	2021/05/20 16:29:16	4690.3	82.9988582	8.2	
83	2021/05/20 16:29:17	4690.2	84.0022398	8.3	
84	2021/05/20 16:29:18	4690.1	85.0056217	8.4	
85	2021/05/20 16:29:19	4689.9	86.0080015	8.6	
86	2021/05/20 16:29:20	4689.8	87.0043901	8.7	
87	2021/05/20 16:29:21	4689.7	87.9997778	8.8	
88	2021/05/20 16:29:22	4689.7	89.0051571	8.8	
89	2021/05/20 16:29:23	4689.6	90.0055407	8.9	
90	2021/05/20 16:29:24	4689.4	91.0029259	9.1	
91	2021/05/20 16:29:25	4689.3	92.0073073	9.2	
92	2021/05/20 16:29:26	4689.2	93.0056918	9.3	
93	2021/05/20 16:29:27	4689.1	94.0080748	9.4	
94	2021/05/20 16:29:28	4689.0	95.006459	9.5	
95	2021/05/20 16:29:29	4688.9	96.0028455	9.6	
96	2021/05/20 16:29:30	4688.8	97.000231	9.7	
97	2021/05/20 16:29:31	4688.7	98.0026079	9.8	
98	2021/05/20 16:29:32	4688.7	99.0079942	9.8	
99	2021/05/20 16:29:33	4688.6	100.0053899	9.9	
100	2021/05/20 16:29:34	4688.4	101.0007662	10.1	
101	2021/05/20 16:29:35	4688.3	102.0071461	10.2	
102	2021/05/20 16:29:36	4688.3	103.0025328	10.2	
103	2021/05/20 16:29:37	4688.2	103.9999177	10.3	
104	2021/05/20 16:29:38	4688.0	105.0042988	10.5	
105	2021/05/20 16:29:39	4687.9	106.0026836	10.6	
106	2021/05/20 16:29:40	4687.8	107.0080647	10.7	
107	2021/05/20 16:29:41	4687.8	108.003451	10.7	
108	2021/05/20 16:29:42	4687.7	108.9998376	10.8	
109	2021/05/20 16:29:43	4687.5	110.0042192	11.0	
110	2021/05/20 16:29:44	4687.5	111.0065964	11.0	
111	2021/05/20 16:29:45	4687.4	112.0069844	11.1	
112	2021/05/20 16:29:46	4687.3	113.0023713	11.2	
113	2021/05/20 16:29:47	4687.2	114.0087513	11.3	
114	2021/05/20 16:29:48	4687.0	115.009135	11.5	
115	2021/05/20 16:29:49	4686.9	116.0015234	11.6	
116	2021/05/20 16:29:50	4686.9	117.0049047	11.6	
117	2021/05/20 16:29:51	4686.8	118.0052915	11.7	
118	2021/05/20 16:29:52	4686.7	119.0016744	11.8	
119	2021/05/20 16:29:53	4686.6	120.0080547	11.9	
120	2021/05/20 16:29:54	4686.5	121.0034415	12.0	
121	2021/05/20 16:29:55	4686.4	121.9998271	12.1	
122	2021/05/20 16:29:56	4686.3	122.9992113	12.2	
123	2021/05/20 16:29:57	4686.2	124.0005944	12.3	
124	2021/05/20 16:29:58	4686.1	125.0079738	12.4	
125	2021/05/20 16:29:59	4686.0	126.0033607	12.5	
126	2021/05/20 16:30:00	4685.9	127.0067339	12.6	
127	2021/05/20 16:30:01	4685.8	128.006121	12.7	
128	2021/05/20 16:30:02	4685.7	129.0045119	12.8	
129	2021/05/20 16:30:03	4685.6	130.0088859	12.9	
130	2021/05/20 16:30:04	4685.5	131.0012813	13.0	
131	2021/05/20 16:30:05	4685.4	131.9996661	13.1	
132	2021/05/20 16:30:06	4685.3	133.0050492	13.2	
133	2021/05/20 16:30:07	4684.9	134.0074292	13.6	
134	2021/05/20 16:30:08	4685.5	135.007811	13.0	
135	2021/05/20 16:30:09	4685.0	136.0002022	13.5	
136	2021/05/20 16:30:10	4684.9	137.0085799	13.6	
137	2021/05/20 16:30:11	4684.8	138.0049661	13.7	
138	2021/05/20 16:30:12	4684.8	139.0093471	13.7	
139	2021/05/20 16:30:13	4684.6	140.0067326	13.9	
140	2021/05/20 16:30:14	4684.5	141.008116	14.0	
141	2021/05/20 16:30:15	4684.4	142.0045017	14.1	
142	2021/05/20 16:30:16	4684.3	143.0008885	14.2	
143	2021/05/20 16:30:17	4684.2	143.9992726	14.3	
144	2021/05/20 16:30:18	4684.1	145.0046533	14.4	
145	2021/05/20 16:30:19	4684.0	146.0010391	14.5	
146	2021/05/20 16:30:20	4683.9	147.004421	14.6	
147	2021/05/20 16:30:21	4683.9	148.0028053	14.6	
148	2021/05/20 16:30:22	4683.8	149.0081859	14.7	
149	2021/05/20 16:30:23	4683.6	150.00857	14.9	
150	2021/05/20 16:30:24	4683.5	151.0009582	15.0	
151	2021/05/20 16:30:25	4683.4	151.9993436	15.1	
152	2021/05/20 16:30:26	4683.3	152.9997269	15.2	
153	2021/05/20 16:30:27	4683.2	154.0061068	15.3	
154	2021/05/20 16:30:28	4683.1	155.0084825	15.4	
155	2021/05/20 16:30:29	4683.0	156.0028761	15.5	
156	2021/05/20 16:30:30	4682.9	157.0032601	15.6	
157	2021/05/20 16:30:31	4682.8	157.9996457	15.7	
158	2021/05/20 16:30:32	4682.7	159.0020287	15.8	
159	2021/05/20 16:30:33	4682.6	160.0064098	15.9	
160	2021/05/20 16:30:34	4682.5	161.0027967	16.0	
161	2021/05/20 16:30:35	4682.4	162.0091753	16.1	
162	2021/05/20 16:30:36	4682.3	163.0065607	16.2	
163	2021/05/20 16:30:37	4682.2	164.0029469	16.3	
164	2021/05/20 16:30:38	4682.1	165.0073285	16.4	
165	2021/05/20 16:30:39	4682.0	166.0037143	16.5	
166	2021/05/20 16:30:40	4681.9	167.0080953	16.6	
167	2021/05/20 16:30:41	4681.8	168.0054811	16.7	
168	2021/05/20 16:30:42	4681.7	169.0088629	16.8	
169	2021/05/20 16:30:43	4681.6	170.0052501	16.9	
170	2021/05/20 16:30:44	4681.5	171.0086307	17.0	
171	2021/05/20 16:30:45	4681.4	172.0070152	17.1	
172	2021/05/20 16:30:46	4681.3	173.0044011	17.2	
173	2021/05/20 16:30:47	4681.2	174.0097816	17.3	
174	2021/05/20 16:30:48	4681.1	175.0091663	17.4	
175	2021/05/20 16:30:49	4681.0	176.0095492	17.5	
176	2021/05/20 16:30:50	4680.9	177.0039366	17.6	
177	2021/05/20 16:30:51	4680.8	178.0003229	17.7	
178	2021/05/20 16:30:52	4680.7	179.0077022	17.8	
179	2021/05/20 16:30:53	4680.6	180.0050876	17.9	
4	100	0	90	1	0	1000	3	1000	0
測定回数	測定時刻	重量g	経過時間s	重量差分g
0	2021/05/20 16:30:54	4680.5	0.99339	0.1	
1	2021/05/20 16:30:55	4680.4	1.9977817	0.2	
2	2021/05/20 16:30:56	4680.3	3.000158	0.3	
3	2021/05/20 16:30:57	4680.2	4.0015431	0.4	
4	2021/05/20 16:30:58	4680.1	4.9959276	0.5	
5	2021/05/20 16:30:59	4680.0	5.9963129	0.6	
6	2021/05/20 16:31:00	4679.9	6.9966884	0.7	
7	2021/05/20 16:31:01	4679.8	7.9920815	0.8	
8	2021/05/20 16:31:02	4679.7	8.9984624	0.9	
9	2021/05/20 16:31:03	4679.6	9.9958471	1.0	
10	2021/05/20 16:31:04	4679.5	11.0022271	1.1	
11	2021/05/20 16:31:05	4679.4	11.9966141	1.2	
12	2021/05/20 16:31:06	4679.3	13.0019947	1.3	
13	2021/05/20 16:31:07	4679.2	13.9923844	1.4	
14	2021/05/20 16:31:08	4679.1	14.9977647	1.5	
15	2021/05/20 16:31:09	4679.0	15.9931515	1.6	
16	2021/05/20 16:31:10	4678.9	16.9935363	1.7	
17	2021/05/20 16:31:11	4678.8	17.9949183	1.8	
18	2021/05/20 16:31:12	4678.7	18.9953018	1.9	
19	2021/05/20 16:31:13	4678.6	19.9926899	2.0	
20	2021/05/20 16:31:14	4678.5	20.9920716	2.1	
21	2021/05/20 16:31:15	4678.4	21.9924546	2.2	
22	2021/05/20 16:31:16	4678.3	23.0008255	2.3	
23	2021/05/20 16:31:17	4678.2	23.9982357	2.4	
24	2021/05/20 16:31:18	4678.1	24.9956043	2.5	
25	2021/05/20 16:31:19	4678.0	26.000985	2.6	
26	2021/05/20 16:31:20	4677.9	26.9943728	2.7	
27	2021/05/20 16:31:21	4677.8	27.9997535	2.8	
28	2021/05/20 16:31:22	4677.7	28.9991377	2.9	
29	2021/05/20 16:31:23	4677.6	29.9925254	3.0	
30	2021/05/20 16:31:24	4677.5	30.9989015	3.1	
31	2021/05/20 16:31:25	4677.4	31.9942935	3.2	
32	2021/05/20 16:31:26	4677.3	32.9966743	3.3	
33	2021/05/20 16:31:27	4677.2	33.9950595	3.4	
34	2021/05/20 16:31:28	4677.1	35.0014397	3.5	
35	2021/05/20 16:31:29	4677.0	35.9938278	3.6	
36	2021/05/20 16:31:30	4676.9	36.9992081	3.7	
37	2021/05/20 16:31:31	4676.8	37.9955942	3.8	
38	2021/05/20 16:31:32	4676.7	38.9959784	3.9	
39	2021/05/20 16:31:33	4676.6	40.0013592	4.0	
40	2021/05/20 16:31:34	4676.6	40.9957459	4.0	
41	2021/05/20 16:31:35	4676.4	41.9961226	4.2	
42	2021/05/20 16:31:36	4676.3	42.9925127	4.3	
43	2021/05/20 16:31:37	4676.2	43.9938984	4.4	
44	2021/05/20 16:31:38	4676.2	44.9942826	4.4	
45	2021/05/20 16:31:39	4676.1	45.9956655	4.5	
46	2021/05/20 16:31:40	4675.9	46.9960492	4.7	
47	2021/05/20 16:31:41	4675.8	47.9964322	4.8	
48	2021/05/20 16:31:42	4675.7	48.9988148	4.9	
49	2021/05/20 16:31:43	4675.6	49.9922024	5.0	
50	2021/05/20 16:31:44	4675.5	51.0005817	5.1	
51	2021/05/20 16:31:45	4675.4	51.9959663	5.2	
52	2021/05/20 16:31:46	4675.3	53.0003608	5.3	
53	2021/05/20 16:31:47	4675.3	54.000733	5.3	
54	2021/05/20 16:31:48	4675.2	54.9951204	5.4	
55	2021/05/20 16:31:49	4675.1	55.992506	5.5	
56	2021/05/20 16:31:50	4674.9	56.992889	5.7	
57	2021/05/20 16:31:51	4674.8	58.0022675	5.8	
58	2021/05/20 16:31:52	4674.7	58.9946669	5.9	
59	2021/05/20 16:31:53	4674.7	59.9920411	5.9	
60	2021/05/20 16:31:54	4674.6	61.0004207	6.0	
61	2021/05/20 16:31:55	4674.4	61.993808	6.2	
62	2021/05/20 16:31:56	4674.4	62.9971894	6.2	
63	2021/05/20 16:31:57	4674.3	63.9925766	6.3	
64	2021/05/20 16:31:58	4674.2	64.9929598	6.4	
65	2021/05/20 16:31:59	4674.1	66.0003394	6.5	
66	2021/05/20 16:32:00	4674.0	66.9967184	6.6	
67	2021/05/20 16:32:01	4673.9	67.9971089	6.7	
68	2021/05/20 16:32:02	4673.8	68.9934953	6.8	
69	2021/05/20 16:32:03	4673.7	70.0028734	6.9	
70	2021/05/20 16:32:04	4673.6	70.995269	7.0	
71	2021/05/20 16:32:05	4673.5	71.9936478	7.1	
72	2021/05/20 16:32:06	4673.4	72.9990304	7.2	
73	2021/05/20 16:32:07	4673.3	73.9964137	7.3	
74	2021/05/20 16:32:08	4673.2	75.0017934	7.4	
75	2021/05/20 16:32:09	4673.1	75.9961789	7.5	
76	2021/05/20 16:32:10	4673.0	76.9965636	7.6	
77	2021/05/20 16:32:11	4672.9	77.9949491	7.7	
78	2021/05/20 16:32:12	4672.8	78.9933338	7.8	
79	2021/05/20 16:32:13	4672.7	79.9987144	7.9	
80	2021/05/20 16:32:14	4672.5	81.0010969	8.1	
81	2021/05/20 16:32:15	4672.5	81.9964826	8.1	
82	2021/05/20 16:32:16	4672.4	82.9928693	8.2	
83	2021/05/20 16:32:17	4672.3	83.9922533	8.3	
84	2021/05/20 16:32:18	4672.2	84.9936374	8.4	
85	2021/05/20 16:32:19	4672.1	86.0000171	8.5	
86	2021/05/20 16:32:20	4672.0	86.994405	8.6	
87	2021/05/20 16:32:21	4671.9	87.9947876	8.7	
88	2021/05/20 16:32:22	4671.8	89.0021668	8.8	
89	2021/05/20 16:32:23	4671.7	89.9955551	8.9	
90	2021/05/20 16:32:24	4671.6	90.9969374	9.0	
91	2021/05/20 16:32:25	4671.5	91.9943234	9.1	
92	2021/05/20 16:32:26	4671.4	93.0007034	9.2	
93	2021/05/20 16:32:27	4671.3	93.9970893	9.3	
94	2021/05/20 16:32:28	4671.3	95.0004711	9.3	
95	2021/05/20 16:32:29	4671.1	95.9998588	9.5	
96	2021/05/20 16:32:30	4671.0	96.9972403	9.6	
97	2021/05/20 16:32:31	4670.9	97.999623	9.7	
98	2021/05/20 16:32:32	4670.8	98.9920125	9.8	
99	2021/05/20 16:32:33	4670.8	99.993389	9.8	
